역이름,역이력적용시작일자,역이력적용종료일자,화차배정우선순위,구내유효장,구내선로길이,지선유효장,지선선로거리,전용선유효장,전용선선로거리,총선수,유효장총계거리,선로전체거리,분기역여부,입환시작여부,원본사진명,사진설명,최초등록일시,최종변경일시
건대입구,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
구의,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:05
구의,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:05,2020-09-11 15:22
구의,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
강변,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:05
강변,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:05,2020-09-11 15:22
강변,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
성내,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:05
성내,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:05,2009-09-07 15:06
성내,2009-09-14,2010-08-31,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:06,2010-07-13 11:00
성내,2010-09-01,,0,50,700,,,,,1,50,700,N,N,,,2010-07-13 11:00,2010-07-13 11:00
잠실,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:05
잠실,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:05,2009-09-07 15:06
잠실,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:06,2009-09-07 15:06
신천,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:06
신천,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:06,2009-09-07 15:07
신천,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:07,2009-09-07 15:07
종합운동장,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:06
종합운동장,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:06,2009-09-07 15:07
종합운동장,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:07,2009-09-07 15:07
2삼성,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:06
2삼성,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:06,2009-09-07 15:07
2삼성,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:07,2009-09-07 15:07
2선릉,,2004-08-12,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2004-08-12 13:43
2선릉,2004-08-13,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,2004-08-12 13:43,2006-06-29 22:06
2선릉,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:06,2020-09-11 15:22
2선릉,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
역삼,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:06
역삼,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:06,2009-09-07 15:07
역삼,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:07,2009-09-07 15:07
강남,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:06
강남,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:06,2009-09-07 15:07
강남,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:07,2009-09-07 15:07
2교대,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:06
2교대,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:06,2009-09-07 15:08
2교대,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:08,2009-09-07 15:08
서초,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:06
서초,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:06,2009-09-07 15:08
서초,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:08,2009-09-07 15:08
방배,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:06
방배,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:06,2009-09-07 15:08
방배,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:08,2009-09-07 15:08
2사당,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:07
2사당,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:07,2009-09-07 15:08
2사당,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:08,2009-09-07 15:08
낙성대,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:07
낙성대,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:07,2009-09-07 15:09
낙성대,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:09,2009-09-07 15:09
서울대,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:07
서울대,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:07,2009-09-07 15:09
서울대,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:09,2009-09-07 15:09
2봉천,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:07
2봉천,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:07,2009-09-07 15:09
2봉천,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:09,2009-09-07 15:09
2신림,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:07
2신림,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:07,2009-09-07 15:09
2신림,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:09,2009-09-07 15:09
신대방,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:07
신대방,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:07,2006-06-29 22:07
구로공단,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:07
구로공단,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:07,2006-06-29 22:07
대림,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:07
대림,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:07,2006-06-29 22:07
2신도림,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:08
2신도림,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:08,2006-06-29 22:08
문래,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:08
문래,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:08,2006-06-29 22:08
2영등포구,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:08
2영등포구,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:08,2006-06-29 22:08
당산,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:08
당산,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:08,2006-06-29 22:08
합정,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:08
합정,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:08,2006-06-29 22:08
홍대입구,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:08
홍대입구,2006-07-01,2012-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:08,2012-09-20 20:14
홍대입구,2012-09-21,,0,50,700,,,,,1,50,700,N,N,,,2012-09-20 20:22,2012-09-20 20:22
2신촌,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:09
2신촌,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:09,2006-06-29 22:09
이대,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:09
이대,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:09,2006-06-29 22:09
아현동,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:09
아현동,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:09,2006-06-29 22:09
충정로,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:09
충정로,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:09,2006-06-29 22:09
2시청,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:09
2시청,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:09,2006-06-29 22:09
을지입구,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:09
을지입구,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:09,2006-06-29 22:09
2을지로3,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:09
2을지로3,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:09,2006-06-29 22:09
을지로4,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:09
을지로4,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:09,2006-06-29 22:09
2동운동장,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:10
2동운동장,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:10,2020-09-11 15:22
2동운동장,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
신당,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:10
신당,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:10,2020-09-11 15:22
신당,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
상왕십리,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:10
상왕십리,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:10,2020-09-11 15:22
상왕십리,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
2왕십리,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:10
2왕십리,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:10,2020-09-11 15:22
2왕십리,2020-09-21,2023-12-25,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2023-12-21 17:00
2왕십리,2023-12-26,,0,50,700,,,,,1,50,700,N,N,,,2023-12-21 17:30,2023-12-21 17:30
한양대,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:10
한양대,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:10,2020-09-11 15:22
한양대,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
뚝섬,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-29 22:10
뚝섬,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:10,2020-09-11 15:22
뚝섬,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
도림천,,2006-06-30,0,,,,,,,0,,,N,N,,,1996-03-25 00:00,2006-06-29 22:10
도림천,2006-07-01,,0,,,,,,,0,,,N,N,,,2006-06-29 22:10,2006-06-29 22:10
양천구청,,2006-06-30,0,,,,,,,0,,,N,N,,,1996-03-25 00:00,2006-06-29 22:10
양천구청,2006-07-01,,0,,,,,,,0,,,N,N,,,2006-06-29 22:10,2006-06-29 22:10
신정네거리,,2006-06-30,0,,,,,,,0,,,N,N,,,1996-03-25 00:00,2006-06-29 22:10
신정네거리,2006-07-01,,0,,,,,,,0,,,N,N,,,2006-06-29 22:10,2006-06-29 22:10
3지축,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-25 00:00,2006-06-27 17:57
3지축,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-27 17:57,2006-06-27 17:57
구파발,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:11
구파발,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:11,2006-06-29 22:11
연신내,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:11
연신내,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:11,2006-06-29 22:11
불광,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:11
불광,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:11,2006-06-29 22:11
녹번,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:11
녹번,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:11,2006-06-29 22:11
홍제,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:11
홍제,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:11,2006-06-29 22:11
무악재,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:11
무악재,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:11,2006-06-29 22:11
독립문,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:11
독립문,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:11,2006-06-29 22:11
경복궁,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:11
경복궁,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:11,2006-06-29 22:11
안국,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:12
안국,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:12,2006-06-29 22:12
3종로3가,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:12
3종로3가,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:12,2006-06-29 22:12
3을지로3,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:12
3을지로3,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:12,2006-06-29 22:12
3충무로,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:12
3충무로,2006-07-01,,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:12,2006-06-29 22:12
동대입구,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:12
동대입구,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:12,2020-09-11 15:22
동대입구,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
약수,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:12
약수,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:12,2020-09-11 15:22
약수,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
금호3,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:12
금호3,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:12,2020-09-11 15:22
금호3,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
3옥수,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:12
3옥수,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:12,2020-09-11 15:22
3옥수,2020-09-21,2023-12-25,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2023-12-21 17:00
3옥수,2023-12-26,,0,50,700,,,,,1,50,700,N,N,,,2023-12-21 17:30,2023-12-21 17:30
압구정,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:13
압구정,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:13,2009-09-07 15:11
압구정,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:11,2009-09-07 15:11
신사,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:13
신사,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:13,2009-09-07 15:11
신사,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:11,2009-09-07 15:11
잠원,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:13
잠원,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:13,2009-09-07 15:11
잠원,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:11,2009-09-07 15:11
고속터미널,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:13
고속터미널,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:13,2009-09-07 15:12
고속터미널,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:12,2009-09-07 15:12
교대,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:13
교대,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:13,2009-09-07 15:12
교대,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:12,2009-09-07 15:12
남부터미널,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:13
남부터미널,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:13,2009-09-07 15:12
남부터미널,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:12,2009-09-07 15:12
양재,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:13
양재,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:13,2009-09-07 15:12
양재,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:12,2009-09-07 15:12
매봉,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:13
매봉,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:13,2009-09-07 15:12
매봉,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:12,2009-09-07 15:12
3도곡,,2004-08-12,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2004-08-12 13:43
3도곡,2004-08-13,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,2004-08-12 13:43,2006-06-29 22:13
3도곡,2006-07-01,2020-09-20,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:13,2020-09-11 15:22
3도곡,2020-09-21,,0,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
대치,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:14
대치,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:14,2009-09-07 15:13
대치,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:13,2009-09-07 15:13
학여울,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:14
학여울,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:14,2009-09-07 15:13
학여울,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:13,2009-09-07 15:13
대청,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:14
대청,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:14,2009-09-07 15:13
대청,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:13,2009-09-07 15:13
일원,,2006-06-30,0,50,700,,,,,1,50,700,N,N,,,1996-03-07 00:00,2006-06-29 22:14
일원,2006-07-01,2009-09-13,0,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:14,2009-09-07 15:13
일원,2009-09-14,,0,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:13,2009-09-07 15:13
3수서,,2004-08-12,0,,,,,,,0,,,N,N,,,1996-03-25 00:00,2004-08-12 10:19
3수서,2004-08-13,2006-06-30,0,,,,,,,0,,,N,N,,,2004-08-12 10:19,2006-06-27 17:56
3수서,2006-07-01,2020-09-20,0,,,,,,,0,,,N,N,,,2006-06-27 17:56,2020-09-11 15:22
3수서,2020-09-21,,0,,,,,,,0,,,N,N,,,2020-09-11 15:25,2020-09-11 15:25
가락시장,2009-11-01,,0,,,,,,,0,,,N,N,,,2009-10-06 17:19,2009-10-06 17:19
경찰병원,2009-11-01,,0,,,,,,,0,,,N,N,,,2009-10-06 17:22,2009-10-06 17:22
오금,2009-11-01,,0,,,,,,,0,,,N,N,,,2009-10-06 17:23,2009-10-06 17:23
당고개,,2006-06-30,56,50,700,,,,,1,50,700,N,N,,,1994-12-21 00:00,2006-06-29 22:14
당고개,2006-07-01,2009-09-13,56,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:14,2009-09-07 15:31
당고개,2009-09-14,2020-09-20,56,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:31,2020-09-11 15:22
당고개,2020-09-21,,56,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
상계,,2006-06-30,93,50,700,,,,,1,50,700,N,N,,,1994-12-21 00:00,2006-06-29 22:15
상계,2006-07-01,2009-09-13,93,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:15,2009-09-07 15:31
상계,2009-09-14,2020-09-20,93,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:31,2020-09-11 15:22
상계,2020-09-21,,93,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
노원,,2006-06-30,55,50,700,,,,,1,50,700,N,N,,,1994-12-21 00:00,2006-06-29 22:15
노원,2006-07-01,2009-09-13,55,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:15,2009-09-07 15:32
노원,2009-09-14,2020-09-20,55,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:32,2020-09-11 15:22
노원,2020-09-21,,55,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
4창동,,2006-06-30,114,50,700,,,,,1,50,700,N,N,,,1994-12-21 00:00,2006-06-29 22:15
4창동,2006-07-01,2009-09-13,114,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:15,2009-09-07 15:32
4창동,2009-09-14,2020-09-20,114,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:32,2020-09-11 15:22
4창동,2020-09-21,2023-12-25,114,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2023-12-21 17:00
4창동,2023-12-26,,114,50,700,,,,,1,50,700,N,N,,,2023-12-21 17:30,2023-12-21 17:30
쌍문,,2006-06-30,54,50,700,,,,,1,50,700,N,N,,,1994-12-21 00:00,2006-06-29 22:15
쌍문,2006-07-01,2009-09-13,54,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:15,2009-09-07 15:33
쌍문,2009-09-14,2020-09-20,54,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:33,2020-09-11 15:22
쌍문,2020-09-21,,54,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
수유,,2006-06-30,107,50,700,,,,,1,50,700,N,N,,,1994-12-21 00:00,2006-06-29 22:15
수유,2006-07-01,2009-09-13,107,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:15,2009-09-07 15:33
수유,2009-09-14,2020-09-20,107,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:33,2020-09-11 15:22
수유,2020-09-21,,107,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
미아,,2006-06-30,53,50,700,,,,,1,50,700,N,N,,,1994-12-21 00:00,2006-06-29 22:15
미아,2006-07-01,2009-09-13,53,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:15,2009-09-07 15:34
미아,2009-09-14,2020-09-20,53,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:34,2020-09-11 15:22
미아,2020-09-21,,53,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
미아3거리,,2006-06-30,87,50,700,,,,,1,50,700,N,N,,,1994-12-21 00:00,2006-06-29 22:15
미아3거리,2006-07-01,2009-09-13,87,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:15,2009-09-07 15:34
미아3거리,2009-09-14,2015-12-16,87,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:34,2015-12-16 17:19
미아3거리,2015-12-17,2020-09-20,87,50,700,,,,,1,50,700,N,N,,,2015-12-16 17:19,2020-09-11 15:22
미아3거리,2020-09-21,,87,50,700,,,,,1,50,700,N,N,,,2020-09-11 15:25,2020-09-11 15:25
길음,,2006-06-30,52,50,700,,,,,1,50,700,N,N,,,1994-12-21 00:00,2006-06-29 22:15
길음,2006-07-01,2009-09-13,52,50,700,,,,,1,50,700,N,N,,,2006-06-29 22:15,2009-09-07 15:34
길음,2009-09-14,2020-09-20,52,50,700,,,,,1,50,700,N,N,,,2009-09-07 15:34,2020-09-11 15:22
