자재번호,G2B분류번호,속성코드,속성값,생성일시
1123605,25221663,Y0COMMON_02,84C633569G1,2025-07-29 23:31
1123626,25221663,Y0COMMON_01,7600호대 공기압축기 TEE 조립체,2025-07-29 23:31
1123626,25221663,Y0COMMON_02,84C633571G1,2025-07-29 23:31
1123627,25221663,Y0COMMON_01,7600호대 공기압축기 파이프 브,2025-07-29 23:31
1123627,25221663,Y0COMMON_02,84C633570P1,2025-07-29 23:31
1123628,25221663,Y0COMMON_01,7600호대 공기압축기 냉각수 출,2025-07-29 23:31
1123628,25221663,Y0COMMON_02,3X10401,2025-07-29 23:31
1123629,25221663,Y0COMMON_01,7600호대 공기압축기 무부하 밸,2025-07-29 23:31
1123629,25221663,Y0COMMON_02,0655332(3X10405),2025-07-29 23:31
1123630,25210101,Y0COMMON_01,동력조립체 냉각수 방출관용 육,2025-07-29 23:31
1123630,25210101,Y0COMMON_02,"3/8*7/8, SCM435",2025-07-29 23:31
1022028,15121520,Y0COMMON_02,KS M 2126,2025-07-04 23:30
1031059,47131821,Y47131821_997,1통20ℓ드리기술지원부-824 (''0,2025-07-04 23:30
1031059,47131821,Y0COMMON_01,차축베어링그리이스세척보조제,2025-07-04 23:30
1041006,15121902,Y15121902_997,25KG CICO TL 22B 신형도유기용,2025-07-04 23:30
1041006,15121902,Y0COMMON_01,그리스,2025-07-04 23:30
1048576,47131821,Y47131821_997,Tekusolv-Red,2025-07-04 23:30
1048576,47131821,Y47131821_009,댐퍼 세척,2025-07-04 23:30
1048576,47131821,Y47131821_014,액체,2025-07-04 23:30
1048576,47131821,Y0COMMON_01,테크솔브,2025-07-04 23:30
1064759,15121902,Y15121902_997,15.9KG,2025-07-04 23:30
1064759,15121902,Y0COMMON_01,모빌그리스28,2025-07-04 23:30
1110236,25221921,Y0COMMON_01,회로차단기,2025-07-04 23:30
1110236,25221921,Y25221921_998,슈나이더,2025-07-04 23:30
1110236,25221921,Y25221921_004,LC1D186FD,2025-07-04 23:30
1110236,25221921,Y25221921_005,8500호대 전기기관차 공기조화기,2025-07-04 23:30
1101496,15121902,Y15121902_997,신형전기기관차용,2025-07-04 23:30
1101496,15121902,Y15121902_998,Renolit HLT-2,2025-07-04 23:30
1101496,15121902,Y15121902_022,신형전기기관차용,2025-07-04 23:30
1101496,15121902,Y15121902_026,18kg,2025-07-04 23:30
1101496,15121902,Y0COMMON_01,그리스,2025-07-04 23:30
1101496,15121902,Y0COMMON_02,KS M 2130,2025-07-04 23:30
1102116,15121503,Y15121503_997,Mobil SHC 634 동등품 이상,2025-07-04 23:30
1102116,15121503,Y15121503_001,460,2025-07-04 23:30
1102116,15121503,Y0COMMON_01,기어케이스유,2025-07-04 23:30
1102119,15121902,Y15121902_997,Mobilith SHC 460 동등품이상,2025-07-04 23:30
1102119,15121902,Y0COMMON_01,T/M Bearing 그리스 ISO VG 460,2025-07-04 23:30
1111175,25220604,Y0COMMON_01,7600대용 TM 스피드센서,2025-07-04 23:30
1111175,25220604,Y25220604_001,84A207936P5,2025-07-04 23:30
1064806,40101708,Y40101708_997,WYF-S06A2,2025-07-04 23:30
1064806,40101708,Y0COMMON_01,NEL공기조화기노이즈필터,2025-07-04 23:30
1092822,25220903,Y0COMMON_01,온도조절기,2025-07-04 23:30
1092822,25220903,Y0COMMON_07,FCP00914-041,2025-07-04 23:30
1092822,25220903,Y25220903_997,40C동등 EGO,2025-07-04 23:30
1092822,25220903,Y25220903_001,8200대용,2025-07-04 23:30
1052786,39121542,Y39121542_997,WYG1C30Z4,2025-07-04 23:30
1052786,39121542,Y39121542_002,"공기조화기용U1,2",2025-07-04 23:30
1052786,39121542,Y0COMMON_01,NEL무접점릴레이SSR,2025-07-04 23:30
1123439,25221930,Y0COMMON_01,"KTX-호남,SRT,원강용",2025-07-04 23:30
1123439,25221930,Y0COMMON_03,루프라인 고압케이블(25Kv) 동력,2025-07-04 23:30
1123439,25221930,Y0COMMON_05,REM90005HS0,2025-07-04 23:30
1123439,25221930,Y0COMMON_06,HVTT-AAG-C012,2025-07-04 23:30
1038075,25220890,Y0COMMON_01,패킹,2025-03-04 23:35
1038075,25220890,Y25220890_997,공기관ADCg(PAN)ID20*OD28*T2㎜,2025-03-04 23:35
1115511,25250401,Y0COMMON_01,AF용 전송모듈,2025-01-23 23:30
1115511,25250401,Y0COMMON_02,KRS SG 0033(설치도),2025-01-23 23:30
1038079,25230802,Y0COMMON_01,패킹,2025-03-04 23:35
1038079,25230802,Y25230802_997,전자밸브(EC용)ID23*OD26*T1㎜,2025-03-04 23:35
1038080,25230801,Y0COMMON_01,패킹,2025-03-04 23:35
1038080,25230801,Y25230801_997,주차단기(MCB)ID33*OD41*T2.5㎜,2025-03-04 23:35
1038086,25230803,Y25230803_008,공기건조기,2025-03-04 23:35
1038086,25230803,Y25230803_007,유니온용,2025-03-04 23:35
1038086,25230803,Y0COMMON_01,패킹,2025-03-04 23:35
1038086,25230803,Y25230803_997,JM2000,2025-03-04 23:35
1038086,25230803,Y25230803_998,ID41*OD53*T3㎜T08-34(2,2025-03-04 23:35
1038093,25221003,Y0COMMON_01,패킹,2025-03-04 23:35
1038093,25221003,Y25221003_008,BC호스,2025-03-04 23:35
1038093,25221003,Y25221003_997,T08-34(23),2025-03-04 23:35
1038093,25221003,Y25221003_998,ID29*OD41*T3(2.3수정)㎜,2025-03-04 23:35
1038100,25221909,Y0COMMON_01,팬터그래프,2025-03-04 23:35
1038100,25221909,Y25221909_007,BUSH?집전장치(EC),2025-03-04 23:35
1038100,25221909,Y25221909_997,Ø14*10.5*L18,2025-03-04 23:35
1038100,25221909,Y25221909_998,PZ111-042,2025-03-04 23:35
1038117,31181502,Y0COMMON_01,가스켓,2025-03-04 23:35
1038117,31181502,Y31181502_997,비석면레베링밸브94~00년용OD20*,2025-03-04 23:35
1038119,31181502,Y0COMMON_01,가스켓,2025-03-04 23:35
1038119,31181502,Y31181502_997,716-94F응하중변 OD18*ID14,2025-03-04 23:35
1038121,31181502,Y0COMMON_01,가스켓,2025-03-04 23:35
1038121,31181502,Y31181502_997,고무5070여과기OD53*ID43*T1.6,2025-03-04 23:35
1038122,25230801,Y0COMMON_01,가스켓,2025-03-04 23:35
1038122,25230801,Y25230801_997,고무마이크로유분리기OD48*ID42*,2025-03-04 23:35
1038124,25230801,Y0COMMON_01,가스켓,2025-03-04 23:35
1038124,25230801,Y25230801_997,고무자동배수변OD28.5*ID22*T2,2025-03-04 23:35
1038126,25230801,Y0COMMON_01,가스켓,2025-03-04 23:35
1038126,25230801,Y25230801_997,고무활주방지YAV24OD34*ID27*T2,2025-03-04 23:35
1038129,31181502,Y0COMMON_01,가스켓,2025-03-04 23:35
1038129,31181502,Y31181502_997,고무MTBMOD670*ID606*T2,2025-03-04 23:35
1038133,31181502,Y0COMMON_01,기어커플링,2025-03-04 23:35
1038133,31181502,Y31181502_997,94~00년용OD167*ID194.6*T0.3,2025-03-04 23:35
1038135,25230801,Y25230801_007,YAV24용,2025-03-04 23:35
1038135,25230801,Y0COMMON_01,링,2025-03-04 23:35
1038135,25230801,Y0COMMON_07,704-5.1(44),2025-03-04 23:35
1038135,25230801,Y25230801_997,OD19*ID15*T3㎜,2025-03-04 23:35
1038137,31181502,Y0COMMON_01,가스켓,2025-03-04 23:35
1038137,31181502,Y31181502_997,730-9 JM 3/4in,2025-03-04 23:35
1038137,31181502,Y31181502_998,OD57*ID48*T6,2025-03-04 23:35
1038137,31181502,Y31181502_005,공기여과기,2025-03-04 23:35
1038137,31181502,Y31181502_009,링(소),2025-03-04 23:35
1038139,31181502,Y0COMMON_01,가스켓,2025-03-04 23:35
1038139,31181502,Y31181502_997,링고무 716-93F응하중변OD27*ID1,2025-03-04 23:35
1038174,40141688,Y40141688_997,기어행거용M06 AE014,2025-03-04 23:35
1038174,40141688,Y0COMMON_01,기어,2025-03-04 23:35
1038175,31181506,Y31181506_004,ID174,2025-03-04 23:35
1038175,31181506,Y31181506_002,㎜,2025-03-04 23:35
1038175,31181506,Y31181506_001,T3,2025-03-04 23:35
1038175,31181506,Y31181506_005,㎜,2025-03-04 23:35
1038175,31181506,Y31181506_006,기어커플링용,2025-03-04 23:35
1038175,31181506,Y0COMMON_01,오링,2025-03-04 23:35
1038175,31181506,Y0COMMON_02,KS B2805,2025-03-04 23:35
1038175,31181506,Y0COMMON_07,T02-04(13),2025-03-04 23:35
1114147,25240434,Y25240434_012,112,2025-01-22 23:30
1114147,25240434,Y25240434_013,MM,2025-01-22 23:30
1114172,25240434,Y0COMMON_01,철도용콘크리트침목체결구,2025-01-22 23:30
1114172,25240434,Y0COMMON_02,wfp 15a +3,2025-01-22 23:30
1114172,25240434,Y25240434_001,앵글가이드플레이트(W형),2025-01-22 23:30
1114172,25240434,Y25240434_002,SYSTEM300-1,2025-01-22 23:30
1114172,25240434,Y25240434_004,6.00E+02,2025-01-22 23:30
1114172,25240434,Y25240434_005,112,2025-01-22 23:30
1114172,25240434,Y25240434_006,MM,2025-01-22 23:30
1114172,25240434,Y25240434_008,192,2025-01-22 23:30
1114172,25240434,Y25240434_009,MM,2025-01-22 23:30
1114172,25240434,Y25240434_010,57,2025-01-22 23:30
1114172,25240434,Y25240434_011,MM,2025-01-22 23:30
1114172,25240434,Y25240434_012,112,2025-01-22 23:30
1114172,25240434,Y25240434_013,MM,2025-01-22 23:30
1114148,25240434,Y0COMMON_01,철도용콘크리트침목체결구,2025-01-22 23:30
1114148,25240434,Y0COMMON_02,wfp 15a -4,2025-01-22 23:30
1114148,25240434,Y25240434_001,앵글가이드플레이트(W형),2025-01-22 23:30
1114148,25240434,Y25240434_002,SYSTEM300-1,2025-01-22 23:30
1114148,25240434,Y25240434_004,6.00E+02,2025-01-22 23:30
1114148,25240434,Y25240434_005,112,2025-01-22 23:30
1114148,25240434,Y25240434_006,MM,2025-01-22 23:30
1114148,25240434,Y25240434_008,192,2025-01-22 23:30
1114148,25240434,Y25240434_009,MM,2025-01-22 23:30
1114148,25240434,Y25240434_010,57,2025-01-22 23:30
1114148,25240434,Y25240434_011,MM,2025-01-22 23:30
1114148,25240434,Y25240434_012,112,2025-01-22 23:30
1114148,25240434,Y25240434_013,MM,2025-01-22 23:30
1114173,25240434,Y0COMMON_01,철도용콘크리트침목체결구,2025-01-22 23:30
1114173,25240434,Y0COMMON_02,wfp 15a +4,2025-01-22 23:30
1114173,25240434,Y25240434_001,앵글가이드플레이트(W형),2025-01-22 23:30
1114173,25240434,Y25240434_002,SYSTEM300-1,2025-01-22 23:30
1114173,25240434,Y25240434_004,6.00E+02,2025-01-22 23:30
1114173,25240434,Y25240434_005,112,2025-01-22 23:30
1114173,25240434,Y25240434_006,MM,2025-01-22 23:30
1114173,25240434,Y25240434_008,192,2025-01-22 23:30
1114173,25240434,Y25240434_009,MM,2025-01-22 23:30
1114173,25240434,Y25240434_010,57,2025-01-22 23:30
1114173,25240434,Y25240434_011,MM,2025-01-22 23:30
1114173,25240434,Y25240434_012,112,2025-01-22 23:30
1114173,25240434,Y25240434_013,MM,2025-01-22 23:30
1109095,25240434,Y0COMMON_01,SYSTEM300-1 레일체결장치,2025-01-22 23:30
1109095,25240434,Y0COMMON_02,KRSA 1004,2025-01-22 23:30
1109095,25240434,Y25240434_002,W형,2025-01-22 23:30
1109095,25240434,Y25240434_004,KR60KG,2025-01-22 23:30
1122472,25240322,Y0COMMON_01,가동도어 가이드슈 좌측,2025-04-02 23:31
1122472,25240322,Y25240322_997,135*105*135mm,2025-04-02 23:31
1122473,25240322,Y0COMMON_01,가동도어 가이드슈 우측,2025-04-02 23:31
1122473,25240322,Y25240322_997,135*105*135 mm,2025-04-02 23:31
1122398,25240322,Y0COMMON_01,조작반용 CCU 현대무벡스 AWN-42,2025-04-02 23:31
1122398,25240322,Y25240322_005,24,2025-04-02 23:31
1122398,25240322,Y25240322_006,V,2025-04-02 23:31
1122399,25240322,Y0COMMON_01,승강장주제어반 PSM 보드 AC100-,2025-04-02 23:31
1122399,25240322,Y25240322_997,AC100-250V 50-60Hz 120W,2025-04-02 23:31
1122399,25240322,Y25240322_005,250,2025-04-02 23:31
1122399,25240322,Y25240322_006,V,2025-04-02 23:31
1122400,25240322,Y0COMMON_01,승강장주제어반 DIM 보드 현대무,2025-04-02 23:31
1122400,25240322,Y25240322_005,DC24,2025-04-02 23:31
1122400,25240322,Y25240322_006,V,2025-04-02 23:31
1122401,25240322,Y0COMMON_01,승강장주제어반 CPM 보드 현대무,2025-04-02 23:31
1122401,25240322,Y25240322_005,DC24,2025-04-02 23:31
1122401,25240322,Y25240322_006,V,2025-04-02 23:31
1122402,25240322,Y0COMMON_01,승강장주제어반 DOM 보드 현대무,2025-04-02 23:31
1122402,25240322,Y25240322_005,DC24,2025-04-02 23:31
1122402,25240322,Y25240322_006,V,2025-04-02 23:31
1102753,25240322,Y0COMMON_01,구동부커버지지대,2025-04-02 23:31
1102753,25240322,Y0COMMON_03,KRCS E016,2025-04-02 23:31
1102753,25240322,Y0COMMON_04,2,2025-04-02 23:31
1102753,25240322,Y25240322_013,쇼바,2025-04-02 23:31
1102753,25240322,Y25240322_001,가스식,2025-04-02 23:31
1102753,25240322,Y25240322_005,DC24,2025-04-02 23:31
1102753,25240322,Y25240322_006,VA,2025-04-02 23:31
1102753,25240322,Y25240322_007,헤더박스고정용,2025-04-02 23:31
1102882,25240322,Y0COMMON_01,도어행거,2025-04-02 23:31
1102882,25240322,Y0COMMON_03,KRCS E016,2025-04-02 23:31
1102882,25240322,Y0COMMON_04,3,2025-04-02 23:31
1102882,25240322,Y25240322_003,220*170,2025-04-02 23:31
1102882,25240322,Y25240322_004,㎜,2025-04-02 23:31
1102882,25240322,Y25240322_005,DC24,2025-04-02 23:31
1102882,25240322,Y25240322_006,V,2025-04-02 23:31
1102882,25240322,Y25240322_007,스크린도어 가동도어용,2025-04-02 23:31
1118782,25240322,Y0COMMON_01,패닉바,2025-04-02 23:31
1118782,25240322,Y25240322_005,50*15*1000,2025-04-02 23:31
1118782,25240322,Y25240322_006,MM,2025-04-02 23:31
1110846,25220886,Y0COMMON_01,AVC&PAC 산천 AV랙용,2025-04-02 23:31
1110846,25220886,Y25220886_997,R1C1365-05631,2025-04-02 23:31
1110846,25220886,Y25220886_998,202000845,2025-04-02 23:31
1114354,25240322,Y0COMMON_01,진입진출센서 지노이드,2025-04-02 23:31
1114354,25240322,Y25240322_005,24,2025-04-02 23:31
1114354,25240322,Y25240322_006,V,2025-04-02 23:31
1103925,25222062,Y0COMMON_01,"KTX-산천 동력차,객차 BC차단장",2025-04-02 23:31
1103925,25222062,Y0COMMON_05,MAP02207-001,2025-04-02 23:31
1103925,25222062,Y25222062_997,BS847002,2025-04-02 23:31
1100031,25222150,Y0COMMON_01,KTX-산천 동력차 제동패널 SR공,2025-04-02 23:31
1100031,25222150,Y0COMMON_06,"MAP02131-006,",2025-04-02 23:31
1100031,25222150,Y25222150_001,BS843027,2025-04-02 23:31
1105368,25222150,Y0COMMON_01,CPU보드,2025-04-14 23:30
1105368,25222150,Y0COMMON_05,K02-MA30-06-MAP02198-KII,2025-04-14 23:30
1105368,25222150,Y0COMMON_06,2,2025-04-14 23:30
1105368,25222150,Y25222150_002,KTX-산천 단부객차 전기제동제어,2025-04-14 23:30
1105368,25222150,Y25222150_997,89801706,2025-04-14 23:30
1111101,25220306,Y0COMMON_03,KRCS B588,2025-05-07 23:30
1111101,25220306,Y0COMMON_04,1,2025-05-07 23:30
1109661,25220867,Y0COMMON_01,표시기 장치 SMPS,2025-05-08 23:30
1109661,25220867,Y0COMMON_02,모듈/TBD150-12,2025-05-08 23:30
1109661,25220867,Y0COMMON_05,수인 05-11-02-357,2025-05-08 23:30
1109661,25220867,Y25220867_998,"출력150W,전류12.5A",2025-05-08 23:30
1109661,25220867,Y25220867_997,"입력전압 DC110V,출력전압 DC12V",2025-05-08 23:30
1067175,30181508,Y0COMMON_01,일자형샤워부스,2025-05-08 23:30
1067175,30181508,Y30181508_002,1900,2025-05-08 23:30
1067175,30181508,Y30181508_003,㎜,2025-05-08 23:30
1067175,30181508,Y30181508_004,8,2025-05-08 23:30
1067175,30181508,Y30181508_005,㎜,2025-05-08 23:30
1067175,30181508,Y30181508_006,1000,2025-05-08 23:30
1113952,25221909,Y0COMMON_01,싱글암 팬터그래프 가이드혼(90R,2025-05-08 23:30
1113952,25221909,Y0COMMON_05,M16-ET10-09-RET10009EB0,2025-05-08 23:30
1113952,25221909,Y0COMMON_06,-40,2025-05-08 23:30
1123225,25220141,Y0COMMON_01,미세먼지(공기청정기) 검출기,2025-05-08 23:30
1123225,25220141,Y0COMMON_02,ERP-02,2025-05-08 23:30
1123225,25220141,Y0COMMON_05,RFH70301KU0,2025-05-08 23:30
1123225,25220141,Y25220141_013,33.4,2025-05-08 23:30
1123225,25220141,Y25220141_014,MM,2025-05-08 23:30
1123225,25220141,Y25220141_997,1EA/1량,2025-05-08 23:30
1123225,25220141,Y25220141_998,448량(2022년) 이후 현대로템 차,2025-05-08 23:30
1123225,25220141,Y25220141_009,76.56,2025-05-08 23:30
1123225,25220141,Y25220141_010,MM,2025-05-08 23:30
1123225,25220141,Y25220141_011,119.4,2025-05-08 23:30
1123225,25220141,Y25220141_012,MM,2025-05-08 23:30
1095175,25221922,Y0COMMON_01,연선,2025-05-08 23:30
1095175,25221922,Y0COMMON_07,MRP00095,2025-05-08 23:30
1095175,25221922,Y25221922_997,670L 185SQ,2025-05-08 23:30
1095175,25221922,Y25221922_001,C1100 1/2H,2025-05-08 23:30
1095176,25221922,Y0COMMON_01,연선,2025-05-08 23:30
1095176,25221922,Y0COMMON_07,MRP00096,2025-05-08 23:30
1095176,25221922,Y25221922_997,460L 185SQ,2025-05-08 23:30
1095176,25221922,Y25221922_001,C1100 1/2H,2025-05-08 23:30
1067175,30181508,Y30181508_007,㎜,2025-05-08 23:30
1067175,30181508,Y30181508_997,부자재및문포함 강화유리,2025-05-08 23:30
1099928,25220320,Y0COMMON_01,ATP(안살도) CCTE,2025-05-08 23:30
1099928,25220320,Y0COMMON_02,6530907,2025-05-08 23:30
1116218,39112102,Y39112102_012,V,2025-05-23 23:30
1116218,39112102,Y39112102_016,1200,2025-05-23 23:30
1116218,39112102,Y39112102_017,MM,2025-05-23 23:30
1116218,39112102,Y39112102_997,KS 고효율인증,2025-05-23 23:30
1116218,39112102,Y39112102_006,40,2025-05-23 23:30
1116218,39112102,Y39112102_007,W,2025-05-23 23:30
1116218,39112102,Y39112102_008,주차장용 레이스웨이등,2025-05-23 23:30
1116218,39112102,Y39112102_011,220,2025-05-23 23:30
1116218,39112102,Y0COMMON_01,LED등기구,2025-05-23 23:30
1012245,25221205,Y0COMMON_01,냉각수호스커민,2025-05-23 23:30
1012245,25221205,Y25221205_997,NTA-G형3071160,2025-05-23 23:30
1012245,25221205,Y25221205_998,"또는 4P OD52mm, ID38mm, L80mm",2025-05-23 23:30
1012128,25221338,Y25221338_007,오링,2025-05-23 23:30
1012128,25221338,Y25221338_006,록크암하우싱용,2025-05-23 23:30
1012128,25221338,Y0COMMON_01,커민,2025-05-23 23:30
1012128,25221338,Y25221338_997,NTA-G형3058653,2025-05-23 23:30
1012128,25221338,Y25221338_998,또는 ID 21.5mm T4mm 바이톤,2025-05-23 23:30
1116311,39121001,Y39121001_997,큐비클옥외형안전경보장치,2025-05-23 23:30
1116311,39121001,Y39121001_998,"(디지털메타, MCCB 4EA, ZCT, EL",2025-05-23 23:30
1116311,39121001,Y39121001_001,6.6,2025-05-23 23:30
1116311,39121001,Y39121001_002,KV,2025-05-23 23:30
1116311,39121001,Y39121001_003,380/220,2025-05-23 23:30
1116311,39121001,Y39121001_004,V,2025-05-23 23:30
1116311,39121001,Y39121001_007,3상,2025-05-23 23:30
1116311,39121001,Y39121001_010,100,2025-05-23 23:30
1116311,39121001,Y39121001_011,KVA,2025-05-23 23:30
1116311,39121001,Y0COMMON_01,몰드변압기,2025-05-23 23:30
1116311,39121001,Y0COMMON_03,KRCS C099,2025-05-23 23:30
1108707,25221605,Y0COMMON_01,ITX-새마을_주공기압축기 조립체,2025-03-21 23:30
1108707,25221605,Y0COMMON_03,KRCS B200,2025-03-21 23:30
1108707,25221605,Y0COMMON_05,T01-MA21-06-RMA21001DD0,2025-03-21 23:30
1121001,25221014,Y0COMMON_01,안티롤바조립체(원강),2025-04-21 23:30
1121001,25221014,Y0COMMON_05,K14-13ZD1606942-07-RBF30301EE0,2025-04-21 23:30
1121001,25221014,Y25221014_001,KRSC B440 05,2025-04-21 23:30
1121001,25221014,Y25221014_004,"BAR, ANTI-ROLL, ASS'Y",2025-04-21 23:30
1121001,25221014,Y25221014_997,KTX산천IV원강용,2025-04-21 23:30
1035377,39121409,Y39121409_997,핀써포트플레이트개 TRK96965110,2025-04-21 23:30
1035377,39121409,Y39121409_004,CV-TT용,2025-04-21 23:30
1035377,39121409,Y0COMMON_01,점퍼커넥터,2025-04-21 23:30
1077269,25220877,Y0COMMON_01,모터블럭 큐브류 취부대,2025-04-21 23:30
1077269,25220877,Y25220877_997,IR-TT-01 TRK9687907000,2025-04-21 23:30
1077268,25220877,Y0COMMON_01,표지판 모터블록,2025-04-21 23:30
1077268,25220877,Y25220877_997,ASSY TRK9696402000,2025-04-21 23:30
1012671,25221926,Y0COMMON_01,플렌지단자,2025-04-21 23:30
1012671,25221926,Y25221926_997,DIA25800A,2025-04-21 23:30
1123154,25221014,Y0COMMON_01,KTX-원강 안티롤바 취부(토션바+,2025-04-21 23:30
1123154,25221014,Y0COMMON_05,RBF30311EE0,2025-04-21 23:30
1123154,25221014,Y25221014_001,KRCS B440,2025-04-21 23:30
1123154,25221014,Y25221014_997,RBF31301EE0+RBF32301EE0,2025-04-21 23:30
1118986,25220886,Y0COMMON_01,KTX-이음 통합방송제어기(AVC) D,2025-08-29 23:30
1118986,25220886,Y0COMMON_05,RES10001FK0-15,2025-08-29 23:30
1118986,25220886,Y0COMMON_07,IS-M17BA-DB01-002,2025-08-29 23:30
1115164,25221664,Y25221664_997,"10#(W440*L40*T10,W580*L40*T10",2025-08-29 23:30
1116684,25220207,Y0COMMON_01,"82, 85호대 기계실문 도어 스톱",2025-08-29 23:30
1116684,25220207,Y25220207_997,폭 21mm,2025-08-29 23:30
1123655,25221926,Y0COMMON_01,KTX-원강 모터블럭 VTI 출력 필,2025-08-29 23:30
1123655,25221926,Y0COMMON_05,RVS15038EE0,2025-08-29 23:30
1123776,39121009,Y39121009_997,VI-J44-CX,2025-08-29 23:30
1123776,39121009,Y0COMMON_01,절연형 DC-DC 컨버터,2025-08-29 23:30
1123776,39121009,Y0COMMON_02,스루홀 48V 100W,2025-08-29 23:30
1062748,39121616,Y39121616_007,GIS용,2025-08-29 23:30
1062748,39121616,Y39121616_997,DC110V/24.5Ω/72.5㎸,2025-08-29 23:30
1062748,39121616,Y0COMMON_01,트립코일,2025-08-29 23:30
1062747,39121616,Y39121616_007,GIS용,2025-08-29 23:30
1062747,39121616,Y39121616_997,DC110V/24.5Ω/72.5㎸,2025-08-29 23:30
1062747,39121616,Y0COMMON_01,투입코일,2025-08-29 23:30
1113155,39121636,Y0COMMON_01,가스절연개폐장치 매커니즘 유압,2025-08-29 23:30
7020229,25250325,Y0COMMON_01,여객자동안내장치 KRS.CM.17 출,2025-08-29 23:30
7020229,25250325,Y0COMMON_02,"55인치,2단3열,양면",2025-08-29 23:30
7020229,25250325,Y0COMMON_03,KRS.CM.0017,2025-08-29 23:30
1117800,25250329,Y0COMMON_01,통합형선로전환기 상부연결간,2025-03-25 23:30
1117800,25250329,Y0COMMON_03,KRCS-C329-00,2025-03-25 23:30
1117800,25250329,Y25250329_004,레일쇄정장치 구성품,2025-03-25 23:30
1117800,25250329,Y25250329_005,"일반,탄성분기용",2025-03-25 23:30
1089569,32121701,Y0COMMON_01,DC1500V 4000kW 급전정류용 정류,2025-04-23 23:30
1089569,32121701,Y0COMMON_03,KRSA-3115,2025-04-23 23:30
1010776,25220205,Y0COMMON_01,핀+체인,2025-04-23 23:30
1010776,25220205,Y25220205_997,"무게차형2221-10280(10,11)",2025-04-23 23:30
1123090,25240322,Y0COMMON_01,비상도어,2025-04-23 23:30
