제요금입력역명,제요금입력일자,제요금일련번호,화차차량번호,지시번호,운송장번호,화통번호,단가기준1일자,단가기준1시각,단가기준2일자,단가기준2시각,화차요금,최초등록일시,최종변경일시
도계,1996-06-04,3,580453,6,47412,56171,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
도계,1996-06-04,3,580859,7,47412,56172,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
도계,1996-06-04,3,58155,3,47412,56168,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
도계,1996-06-04,3,582109,8,47412,56173,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
도계,1996-06-04,3,582370,9,47412,56174,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
도계,1996-06-04,3,582501,10,47412,56175,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
도계,1996-06-04,3,582517,11,47412,56176,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
도계,1996-06-04,3,583267,12,47412,56177,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
도계,1996-06-04,4,580619,13,47192,56151,1996-06-04, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
도계,1996-06-04,5,583368,14,47192,56156,1996-06-04, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
도계,1996-06-04,6,583425,15,47192,56157,1996-06-04, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
도계,1996-06-04,7,580384,16,47192,56149,1996-06-04, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
도계,1996-06-04,8,582760,17,47192,56155,1996-06-04, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
도계,1996-10-24,1,650141,1,46022,56353,1996-10-24, ,1996-10-24,02:22,18500,2011-12-08 18:18,2011-12-08 18:18
도계,1996-10-24,2,650001,2,46022,56346,1996-10-24, ,1996-10-24,02:22,18500,2011-12-08 18:18,2011-12-08 18:18
도계,1996-10-24,3,650054,3,46022,56350,1996-10-24, ,1996-10-24,02:22,18500,2011-12-08 18:18,2011-12-08 18:18
도계,1996-11-22,1,580026,1,42329,56248,1996-11-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도계,1996-11-22,2,580379,2,42329,56249,1996-11-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도계,1996-11-22,3,581054,3,42329,56250,1996-11-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도계,1996-11-22,4,581129,4,42329,56251,1996-11-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도계,1996-11-22,5,581572,5,42329,56252,1996-11-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도계,1996-11-22,6,581572,5,42329,56252,1996-11-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도계,1996-11-22,7,582045,6,42329,56253,1996-11-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도계,1996-11-22,8,582163,7,42329,56254,1996-11-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도계,1996-11-22,9,582732,8,42329,56255,1996-11-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도계,1996-11-22,10,583198,9,42329,56256,1996-11-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도계,1996-11-22,11,583349,10,42329,56257,1996-11-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
도계,1996-11-23,1,580026,1,42329,56248,1996-11-22, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
신기,1996-10-22,1,5,1,44467,0,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
동해,1996-07-25,1,3,1,48559,0,1996-07-24,10:53,, ,0,2011-12-08 18:18,2011-12-08 18:18
옥계,1995-12-14,3,490461,1,44077,54296,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
옥계,1995-12-14,3,848821,2,44077,54297,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
옥계,1995-12-14,3,848881,3,44077,54298,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
옥계,1995-12-14,3,848898,4,44077,54299,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
옥계,1995-12-14,3,849840,5,44077,54300,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
옥계,1995-12-14,3,849863,6,44077,54301,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
옥계,1995-12-14,3,849867,7,44077,54302,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
옥계,1995-12-14,3,849874,8,44077,54303,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-01-17,2,293354,1,40195,55088,1996-01-17, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-01-17,2,293359,2,40195,55089,1996-01-17, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-02-05,1,29106,1,44306,54947,1996-02-05, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-02-05,1,291477,2,44306,54948,1996-02-05, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-02-05,1,292003,3,44306,54949,1996-02-05, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-02-05,2,290736,4,44307,54950,1996-02-05, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-02-05,2,293406,5,44307,54951,1996-02-05, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-02-29,1,29180,1,40386,54585,1996-02-29, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-02-29,2,291024,2,40561,54606,1996-02-29, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-02-29,3,293506,3,40824,54666,1996-02-29, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-08-08,2,293239,2,41155,54522,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-12-08,1,292142,1,46252,54798,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
옥계,1996-12-08,2,20125,2,46253,54851,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
안인,1998-07-29,1,650818,1,46761,52997,1998-07-29, ,1998-07-28,22:00,19100,2011-12-08 18:18,2011-12-08 18:18
안인,1998-07-29,2,650682,2,46761,52996,1998-07-29, ,1998-07-28,22:00,19100,2011-12-08 18:18,2011-12-08 18:18
안인,1998-07-29,3,650779,3,46518,55611,1998-07-29, ,1998-07-28,22:00,19100,2011-12-08 18:18,2011-12-08 18:18
안인,1998-07-29,4,60107,4,46518,55603,1998-07-29, ,1998-07-28,22:00,19100,2011-12-08 18:18,2011-12-08 18:18
안인,1998-10-29,2,650636,1,45805,56894,1998-10-29, ,1998-10-29,08:35,19100,2011-12-08 18:18,2011-12-08 18:18
안인,1999-03-29,1,650574,3,43198,56664,1999-03-29, ,1999-03-29,17:41,19100,2011-12-08 18:18,2011-12-08 18:18
강릉,1997-03-04,4,50034,1,40715,59313,1997-03-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
강릉,1997-03-04,5,50034,3,40715,59313,1997-03-04, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
선평,1996-07-04,1,590003,1,44112,59903,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
선평,1996-07-05,1,590055,1,44325,59991,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
선평,1996-07-05,2,590056,2,44325,59992,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
선평,1996-07-05,3,590090,3,44325,59993,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
선평,1996-07-05,4,590206,4,44325,59994,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
선평,1996-07-05,5,590231,5,44325,59995,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
선평,1996-07-05,6,590243,6,44325,59996,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
선평,1996-07-05,7,590259,7,44325,59997,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
선평,1996-07-05,8,590272,8,44325,59998,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
선평,1996-07-05,9,590293,9,44325,59999,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1995-12-09,1,848770,1,42986,49197,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1995-12-09,1,848775,2,42986,49198,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-01-31,1,290763,3,43537,50485,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-01-31,1,29080,1,43537,50483,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-01-31,1,291030,4,43537,50486,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-01-31,1,29165,2,43537,50484,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-01-31,1,293244,5,43537,50487,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,490018,1,43689,50681,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,490260,2,43689,50682,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,490474,3,43689,50683,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,838711,4,43689,50684,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,838713,5,43689,50685,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,838718,6,43689,50686,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,838719,7,43689,50687,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,838748,8,43689,50688,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,847735,9,43689,50689,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,848714,10,43689,50690,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,848776,11,43689,50691,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,848791,12,43689,50692,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,849702,13,43689,50693,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,849716,14,43689,50694,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,849766,15,43689,50695,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,849785,16,43689,50696,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,849799,17,43689,50697,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,849800,18,43689,50698,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,949726,19,43689,50699,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-03-30,1,949774,20,43689,50700,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-04-10,1,849766,13,46077,50162,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-04-10,2,949732,16,46077,50169,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-04-10,3,848726,18,46077,50157,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-04-10,4,849716,19,46077,50161,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-04-10,5,849782,21,46077,50164,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-04-10,6,849787,22,46077,50165,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-04-10,7,849794,23,46077,50166,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-04-10,8,849800,24,46077,50167,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-04-10,9,949738,25,46077,50170,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-04-10,10,949759,26,46077,50171,, ,, ,600,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-04-28,1,291032,1,49756,50447,1996-04-28, ,, ,800,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-09-09,1,949762,1,46639,50861,1996-09-09, ,1996-09-08,08:00,18500,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-10-07,1,849780,1,42594,50054,1996-10-07, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-20,1,849797,1,49069,50498,1996-11-20, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,838705,1,43657,49702,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,838706,2,43657,49703,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,838716,3,43657,49704,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,838719,4,43657,49705,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,838720,5,43657,49706,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,838749,6,43657,49707,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,847713,7,43657,49708,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,847724,8,43657,49709,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,847735,9,43657,49710,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,848712,10,43657,49711,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,848724,11,43657,49712,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,848732,12,43657,49713,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,848747,13,43657,49714,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,848749,14,43657,49715,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,848759,15,43657,49716,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,848770,16,43657,49717,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,848781,17,43657,49718,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,848787,18,43657,49719,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,849704,19,43657,49720,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,849718,20,43657,49721,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,849720,21,43657,49722,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,849723,22,43657,49723,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,849726,23,43657,49724,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,849727,24,43657,49725,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,849759,25,43657,49726,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,949728,26,43657,49727,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,949731,27,43657,49728,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,949780,28,43657,49729,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,949784,29,43657,49730,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,1,949789,30,43657,49731,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,838705,31,43657,49702,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,838706,32,43657,49703,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,838716,33,43657,49704,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,838719,34,43657,49705,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,838720,35,43657,49706,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,838749,36,43657,49707,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,847713,37,43657,49708,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,847724,38,43657,49709,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,847735,39,43657,49710,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,848712,40,43657,49711,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,848724,41,43657,49712,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,848732,42,43657,49713,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,848747,43,43657,49714,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,848749,44,43657,49715,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,848759,45,43657,49716,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,848770,46,43657,49717,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,848781,47,43657,49718,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,848787,48,43657,49719,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,849704,49,43657,49720,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,849718,50,43657,49721,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,849720,51,43657,49722,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,849723,52,43657,49723,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,849726,53,43657,49724,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,849727,54,43657,49725,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,849759,55,43657,49726,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,949728,56,43657,49727,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,949731,57,43657,49728,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,949780,58,43657,49729,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,949784,59,43657,49730,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-11-27,2,949789,60,43657,49731,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,838717,1,47482,49337,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,838743,2,47482,49338,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,847703,3,47482,49339,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,848738,4,47482,49340,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,848751,5,47482,49341,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,848765,6,47482,49342,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,848776,7,47482,49405,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,849710,8,47482,49343,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,849727,9,47482,49344,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,849752,10,47482,49345,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,849758,11,47482,49346,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,849763,12,47482,49347,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,849773,13,47482,49348,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,849793,14,47482,49349,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,949703,15,47482,49350,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,949727,16,47482,49351,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,949740,17,47482,49352,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,949747,18,47482,49353,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,949756,19,47482,49354,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1996-12-13,1,949775,20,47482,49355,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-02-17,1,290741,1,48073,50879,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-02-17,1,292025,2,48073,50880,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-02-17,1,293271,3,48073,50881,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-03-15,1,292073,1,43137,50613,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-03-23,1,290708,1,44574,49630,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-04-10,1,293184,1,47262,49599,, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-03,1,838717,1,40405,49296,1997-05-03, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-03,1,847740,2,40405,49297,1997-05-03, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-03,1,848753,3,40405,49300,1997-05-03, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-03,1,949728,4,40405,49306,1997-05-03, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-03,1,949750,5,40405,49308,1997-05-03, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-03,1,949781,6,40405,49311,1997-05-03, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-03,2,838722,7,40692,49477,1997-05-03, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-03,2,848799,8,40692,49481,1997-05-03, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-03,2,849793,9,40692,49485,1997-05-03, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-06,1,291300,1,40698,49474,1997-05-06, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-06,1,293313,2,40698,49475,1997-05-06, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-06,1,293457,3,40698,49476,1997-05-06, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-05-20,1,949777,1,44056,49645,1997-05-20, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,838710,1,49874,49330,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,838711,2,49874,49331,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,838714,3,49874,49336,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,847701,4,49874,49337,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,847702,5,49874,49338,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,847704,6,49874,49339,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,847719,7,49874,49340,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,848739,8,49874,49342,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,848750,9,49874,49343,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,848760,10,49874,49344,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,848764,11,49874,49345,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,848771,12,49874,49346,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,848786,13,49874,49347,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,848791,14,49874,49348,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,849746,15,49874,49349,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,849769,16,49874,49351,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,949712,17,49874,49353,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,949753,18,49874,49354,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,949757,19,49874,49355,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,949763,20,49874,49356,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,949766,21,49874,49357,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-06-24,1,949782,22,49874,49358,1997-06-24, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-08-14,1,838714,1,47788,49981,1997-08-14, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-08-14,1,838716,2,47788,49982,1997-08-14, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-08-14,1,848701,3,47788,49985,1997-08-14, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-08-14,2,838727,4,47788,50018,1997-08-14, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-08-14,3,849732,5,47788,50026,1997-08-14, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-08-14,4,849746,6,47788,50028,1997-08-14, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-08-14,5,849775,7,47788,50030,1997-08-14, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1997-08-14,6,849782,8,47788,50031,1997-08-14, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1998-01-09,1,847707,1,41419,50555,1998-01-09, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1998-01-09,1,848736,2,41419,50556,1998-01-09, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1998-01-09,1,848779,3,41419,50557,1998-01-09, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1998-01-09,1,848794,4,41419,50558,1998-01-09, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1998-01-09,1,849707,5,41419,50559,1998-01-09, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1998-01-09,1,849719,6,41419,50560,1998-01-09, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
삼척,1998-01-09,1,849751,7,41419,50561,1998-01-09, ,, ,0,2011-12-08 18:18,2011-12-08 18:18
